campaign_id,channel,cost,impressions,clicks,conversions,date
1963,Google Ads,3768.99,415787,103270,9838,2023-04-20
1964,TikTok,4383.93,297630,123493,2711,2024-11-16
1965,TikTok,4426.14,220508,116405,9431,2024-05-10
1966,TikTok,1215.72,586923,120859,602,2024-12-18
1967,TikTok,4489.95,132197,70248,1937,2023-08-13
1968,Facebook,1773.6,49814,108269,8121,2024-01-21
1969,Instagram,1615.61,648429,31628,8217,2023-03-05
1970,Facebook,3661.1,937822,141455,6812,2023-12-18
1971,TikTok,1593.01,63363,136125,1067,2024-04-07
1972,Instagram,359.54,44162,125828,5252,2023-11-16
1973,Google Ads,1930.73,248364,86334,5863,2023-12-23
1974,Facebook,3635.18,652371,59221,379,2023-04-03
1975,Instagram,1702.1,532878,22116,9476,2024-11-25
1976,Google Ads,3184.84,297994,144420,5502,2023-10-27
1977,Google Ads,3334.59,406350,120284,3182,2024-12-26
1978,TikTok,3695.31,393235,148448,3747,2024-05-08
1979,Google Ads,4495.94,812662,96644,5196,2024-10-15
1980,Google Ads,2219.57,802490,148527,5132,2024-08-17
1981,TikTok,915.52,80837,58551,6040,2024-01-24
1982,Instagram,1662.74,104397,21629,4120,2024-09-02
1983,Instagram,2217.62,290183,120642,8737,2024-03-09
1984,TikTok,3598.07,253903,20196,5259,2023-04-12
1985,Facebook,164.3,722180,95753,8466,2024-01-13
1986,TikTok,1647.35,301478,3517,2922,2024-08-05
1987,Instagram,3921.23,44525,72081,3387,2023-12-04
1988,Facebook,3387.2,127681,71053,5442,2024-05-06
1989,TikTok,3685.53,609482,15594,5552,2024-10-03
1990,Instagram,4077.87,684803,111770,4013,2023-03-01
1991,Instagram,3937.86,791404,118939,5367,2024-05-23
1992,Instagram,3442.7,65936,144474,8302,2024-01-27
1993,Google Ads,2254.34,879135,55769,6959,2023-04-29
1994,Google Ads,4919.63,997719,58363,9947,2024-04-15
1995,Facebook,2888.46,110877,40374,6290,2023-11-24
1996,Facebook,1093.57,292663,119340,9559,2023-01-21
1997,Facebook,1534.78,365561,38541,9720,2023-04-07
1998,Google Ads,3498.46,474130,63427,551,2024-05-27
1999,Facebook,4631.22,339008,100561,133,2024-12-15
2000,Instagram,975.73,56881,99199,6607,2024-10-01
